15,0,100
17,4,32
18,4,32
19,4,32
20,4,32
21,4,32
22,4,32
23,4,32
24,4,32
26,4,32
27,4,40
28,4,32
31,4,32
32,4,32
33,4,32
34,4,32
35,4,90
57,4,90
58,4,32
59,4,32
60,4,12
61,4,32
66,4,32
68,4,32
115,6,32
117,6,32
119,4,32
120,4,32
121,4,32
122,4,32
123,11,32
124,11,32
125,4,150
126,4,32
127,4,32
129,4,32
130,4,150
131,4,32
132,4,32
133,4,32
134,4,32
135,4,32
136,4,32
137,4,32
138,4,32
139,4,32
140,4,32
230,4,32
269,12,32
270,12,32
273,4,38
274,12,32
276,12,32
294,13,32
295,13,32
304,4,32
352,4,32
353,4,32
354,4,32
355,4,32
356,4,32
357,4,32
358,4,32
359,4,32
360,4,32
361,4,32
420,4,32
421,4,32
422,4,32
423,4,32
424,4,32
425,4,32
426,4,32
427,4,32
428,12,32
429,12,32
430,4,32
431,4,32
432,4,32
433,4,32
434,4,32
435,4,32
481,4,32
482,4,55
483,4,32
484,4,32
492,12,32
512,4,32
