[header]
width=5
height=999
tilewidth=40
tileheight=40
orientation=orthogonal

[tilesets]
tileset=../../../../../Tiled/tileMap01.png,40,40,0,0

[layer]
type=Level 1
data=
186,186,186,186,186,
0,0,0,0,0,
0,523,522,523,0,
522,3,3,3,522,
523,3,605,3,523,
522,3,3,3,522,
0,523,522,523,0,
0,0,0,0,0,
621,0,0,0,621,
621,621,0,621,621,
621,621,627,621,621,
621,625,625,625,621,
621,625,625,625,621,
621,625,181,625,621,
621,586,586,586,621,
621,586,586,586,621,
621,586,586,586,621,
621,621,586,621,621,
621,586,586,586,621,
595,586,586,586,595,
586,586,621,586,586,
625,586,621,586,625,
625,625,586,625,625,
625,625,625,625,625,
625,625,628,625,625,
0,625,625,625,0,
0,0,625,0,0,
0,540,0,540,0,
621,0,528,0,621,
621,0,621,0,621,
621,604,621,604,621,
621,0,548,0,621,
548,0,0,0,548,
3,3,3,3,3,
90,0,2,0,89,
3,3,3,3,3,
181,181,181,181,181,
0,0,0,0,0,
0,548,548,548,0,
3,542,2,541,3,
0,549,549,549,0,
0,0,0,0,0,
0,0,0,0,0,
0,2,0,2,0,
3,1,1,1,3,
1,1,1,1,1,
1,530,1,1,1,
1,1,1,1,81,
3,3,3,44,3,
1,1,1,1,1,
2,3,44,3,2,
182,182,182,182,182,
3,44,3,3,3,
1,1,1,1,1,
1,1,1,530,1,
1,1,1,1,1,
533,1,1,1,533,
0,1,1,1,0,
181,181,181,181,181,
0,0,0,0,0,
549,548,549,548,549,
181,181,181,181,181,
0,0,0,0,0,
0,547,0,546,0,
0,547,548,546,0,
0,533,255,533,0,
0,547,549,546,0,
0,547,0,546,0,
0,0,0,0,0,
531,549,531,549,531,
0,0,0,0,0,
548,530,548,530,548,
0,0,0,0,0,
0,255,0,255,0,
0,1,544,1,0,
533,1,1,1,533,
3,3,1,3,3,
0,0,28,0,0,
0,0,27,0,0,
0,0,28,0,0,
0,0,27,0,0,
0,0,28,0,0,
0,0,27,0,0,
0,0,0,0,0,
0,0,0,0,0,
181,181,181,181,181,
0,1,1,1,0,
541,1,544,1,542,
1,1,135,1,1,
255,3,3,3,255,
65,1,1,1,65,
0,1,1,1,0,
117,117,1,117,117,
3,3,14,3,3,
3,1,135,1,3,
3,3,1,3,3,
117,117,1,117,117,
181,181,27,181,181,
117,117,1,117,117,
3,3,1,3,3,
3,1,135,1,3,
3,3,1,3,3,
117,117,1,117,117,
0,0,27,0,0,
117,117,1,117,117,
3,3,1,3,3,
3,1,135,1,3,
3,3,1,3,3,
117,117,1,117,117,
0,0,27,0,0,
0,0,0,0,0,
0,0,0,0,0,
181,181,181,181,181,
141,1,2,1,141,
142,1,1,1,142,
143,149,147,149,143,
142,1,1,1,142,
141,1,0,1,141,
1,0,0,0,1,
0,3,3,3,0,
0,3,605,3,0,
0,3,3,3,0,
165,141,141,141,165,
1,604,1,604,1,
1,3,3,3,1,
1,0,0,0,1,
181,181,181,181,181,
117,117,2,117,117,
117,1,1,1,117,
117,117,1,117,117,
1,542,1,541,1,
1,542,1,541,1,
117,117,1,117,117,
117,1,1,1,117,
117,117,117,117,117,
533,117,86,117,533,
1,117,522,117,1,
1,522,523,522,1,
1,117,522,117,1,
1,117,2,117,1,
1,255,3,255,1,
3,3,3,3,3,
182,182,182,182,182,
2,1,1,1,2,
544,1,1,1,544,
0,533,1,533,0,
0,0,28,0,0,
0,0,27,0,0,
0,0,28,0,0,
0,0,27,0,0,
0,0,28,0,0,
0,0,27,0,0,
0,1,545,1,0,
541,1,1,1,542,
541,1,3,1,542,
541,1,1,1,542,
0,1,1,1,0,
181,181,181,181,181,
0,2,0,2,0,
541,1,543,1,542,
3,1,1,1,3,
0,3,1,3,0,
0,0,141,0,0,
0,528,1,528,0,
528,1,1,1,528,
2,1,1,1,2,
3,1,0,1,3,
0,3,0,3,0,
0,0,0,0,0,
181,181,181,181,181,
0,2,0,2,0,
541,1,543,1,542,
3,1,1,1,3,
0,3,1,3,0,
0,0,80,0,0,
0,528,1,528,0,
528,1,1,1,528,
3,1,1,1,3,
3,1,0,1,3,
0,3,0,3,0,
0,0,0,0,0,
3,3,3,3,3,
2,89,2,90,2,
1,1,1,1,1,
181,181,181,181,181,
3,3,3,3,3,
533,80,2,80,533,
0,1,1,1,0,
0,0,0,0,0,
3,3,3,3,3,
2,141,161,141,2,
1,1,1,1,1,
0,0,0,0,0,
3,3,3,3,3,
527,80,2,80,527,
0,1,1,1,0,
181,181,181,181,181,
528,0,0,0,528,
2,2,0,2,2,
1,0,1,0,1,
60,536,1,537,60,
60,1,61,1,60,
1,117,81,117,1,
2,536,117,537,2,
60,2,117,2,60,
2,60,528,60,2,
117,2,1,2,117,
117,117,2,117,117,
117,184,182,184,117,
2,542,1,541,2,
1,1,1,1,1,
1,536,520,537,1,
3,3,3,3,3,
3,2,1,2,3,
3,3,1,3,3,
522,3,1,3,522,
621,1,2,1,621,
621,1,3,1,621,
621,1,3,542,621,
621,541,3,1,621,
621,60,261,60,621,
621,1,1,543,621,
541,1,1,1,1,
1,1,544,1,1,
255,0,0,0,255,
3,1,61,1,3,
1,13,13,13,1,
544,1,543,1,542,
3,3,3,3,3,
1,1,1,542,1,
541,1,1,1,1,
182,182,182,182,182,
1,1,255,541,1,
1,1,69,1,1,
3,3,3,3,3,
541,1,1,1,542,
1,1,1,1,1,
1,1,1,1,1,
541,544,1,544,542,
3,3,3,3,3,
182,182,182,182,182,
1,1,1,1,1,
1,541,522,542,1,
3,3,3,3,3,
1,1,1,1,1,
1,1,1,1,1,
522,1,526,1,522,
3,1,1,1,3,
181,181,181,181,181,
117,117,117,117,117,
117,117,3,90,1,
1,89,522,219,0,
117,117,3,90,1,
117,117,117,117,117,
1,89,3,117,117,
0,220,522,90,1,
1,89,3,117,117,
117,117,117,117,117,
117,117,3,90,1,
182,89,522,219,181,
117,117,3,90,1,
117,117,117,117,117,
1,89,3,117,117,
0,220,522,90,1,
1,89,3,117,117,
117,117,117,117,117,
117,117,3,1,1,
90,2,522,2,80,
1,1,3,1,1,
90,1,1,1,89,
1,90,3,89,1,
1,1,522,1,1,
182,182,183,182,182,
1,89,1,90,1,
80,1,3,1,89,
2,89,522,90,1,
1,1,3,1,1,
141,141,141,141,141,
1,1,3,1,1,
2,89,522,80,2,
1,1,3,1,1,
141,141,141,141,141,
1,1,3,1,1,
2,80,522,90,1,
1,1,3,1,1,
182,182,182,182,182,
1,1,3,1,1,
90,1,522,1,80,
141,1,3,1,141,
80,1,90,1,80,
1,1,3,1,1,
80,1,522,1,89,
141,1,3,1,141,
80,1,89,1,80,
1,1,3,1,1,
1,1,522,1,1,
142,141,3,141,142,
1,1,1,1,1,
0,0,0,0,0,
141,2,90,2,141,
1,1,1,1,1,
0,3,3,3,0,
181,181,181,181,181,
2,141,141,90,2,
1,1,1,1,1,
0,3,3,3,0,
0,0,0,0,0,
141,2,89,2,141,
1,1,1,1,1,
0,3,3,3,0,
0,0,0,0,0,
2,1,141,1,2,
3,1,90,1,3,
522,1,89,1,522,
183,182,141,182,183,
522,1,89,1,522,
3,1,90,1,3,
522,1,141,1,522,
3,1,90,1,3,
522,1,89,81,522,
3,1,80,1,3,
522,1,141,2,522,
3,1,89,1,3,
522,1,90,1,522,
3,1,89,1,2,
522,1,141,1,522,
183,182,89,182,183,
522,1,90,1,522,
3,1,80,1,3,
522,1,89,1,522,
3,1,141,1,3,
522,1,89,1,522,
183,182,80,182,183,
522,182,90,182,522,
183,182,141,182,183,
522,182,90,182,522,
183,183,183,183,183,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
3,533,3,536,2,
181,181,181,28,28,
0,0,28,28,28,
0,0,28,28,0,
0,28,28,0,0,
28,28,28,0,0,
28,28,0,0,0,
28,28,0,0,0,
1,537,3,540,3,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
2,537,3,533,3,
27,27,181,181,181,
27,27,27,0,0,
0,27,27,0,0,
0,0,27,27,0,
0,0,27,27,27,
0,0,0,27,27,
0,0,0,27,27,
3,540,3,536,1,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
528,0,2,0,528,
0,2,1,2,0,
2,89,527,90,2,
0,2,1,2,0,
2,0,540,0,2,
0,527,3,527,0,
0,1,3,1,0,
3,165,3,165,3,
3,1,2,1,3,
3,1,3,1,3,
3,0,3,0,3,
0,1,3,1,0,
1,1,605,1,1,
522,1,1,1,522,
0,522,522,522,0,
0,0,671,0,0,
671,0,0,0,671,
0,0,627,0,0,
0,586,615,586,0,
586,586,619,586,586,
0,586,586,586,0,
0,0,628,0,0,
671,0,0,0,671,
0,0,671,0,0,
585,522,522,522,585,
522,60,1,60,522,
522,1,604,1,522,
522,1,1,1,522,
165,1,255,1,542,
1,544,544,1,1,
1,0,0,220,1,
0,0,0,0,3,
0,60,0,65,3,
3,64,0,60,0,
3,60,0,525,0,
3,0,0,0,0,
181,181,181,181,165,
0,0,0,530,1,
3,219,0,0,0,
3,0,0,0,0,
3,65,0,60,0,
0,60,0,63,3,
0,525,0,60,3,
165,0,0,0,3,
1,530,0,0,0,
0,0,0,220,3,
0,0,0,0,3,
0,60,0,65,3,
3,64,0,60,0,
3,60,0,525,0,
3,0,0,0,0,
181,181,181,181,165,
0,0,0,530,1,
3,219,0,0,0,
3,0,0,0,0,
3,65,0,60,0,
0,60,0,63,3,
0,525,0,60,3,
165,0,0,0,3,
1,530,0,0,0,
0,0,0,220,3,
0,0,0,0,3,
0,60,0,65,3,
3,64,0,60,0,
3,60,0,525,0,
3,0,0,0,0,
181,181,181,181,165,
0,0,0,530,1,
3,219,0,0,0,
3,0,269,0,0,
3,65,0,60,0,
0,60,0,63,3,
0,525,0,60,3,
0,0,0,0,3,
165,0,0,0,0,
1,530,0,0,0,
0,0,0,220,3,
0,0,0,0,3,
0,60,0,65,3,
3,64,0,60,0,
3,60,0,525,0,
3,0,0,0,0,
181,181,181,181,165,
0,0,0,530,1,
3,219,0,0,0,
3,0,0,0,0,
3,65,0,60,0,
0,60,0,63,3,
0,525,0,60,3,
0,0,0,0,3,
0,527,0,61,0,
0,1,0,1,0,
0,0,0,0,0,
182,182,182,505,181,
527,605,527,505,0,
1,1,1,505,0,
3,3,3,0,0,
1,1,1,505,0,
536,604,537,505,0,
182,182,182,505,181,
3,3,3,0,0,
1,1,1,505,0,
536,605,537,505,0,
1,1,1,505,0,
3,3,3,0,0,
1,1,1,505,0,
527,604,527,505,0,
1,1,1,505,181,
3,3,3,3,3,
181,504,1,1,1,
0,504,527,605,527,
0,504,1,1,1,
0,0,3,3,3,
0,504,1,1,1,
0,504,536,604,537,
0,504,1,1,1,
0,0,3,3,3,
0,504,1,1,1,
0,504,536,605,537,
0,0,3,3,3,
0,504,1,1,1,
0,504,527,604,527,
181,504,182,182,182,
3,3,3,3,3,
1,1,1,505,0,
527,605,527,505,0,
1,1,1,505,0,
3,3,3,0,0,
1,1,1,505,0,
536,604,537,505,0,
1,1,1,505,0,
3,3,3,0,0,
182,182,182,505,181,
536,605,537,505,0,
1,1,1,505,0,
3,3,3,0,0,
1,1,1,505,0,
527,604,527,505,0,
1,1,1,505,0,
3,3,3,3,3,
181,504,182,182,182,
0,504,527,605,527,
0,504,1,1,1,
0,0,3,3,3,
0,504,536,604,537,
0,504,1,1,1,
0,0,3,3,3,
181,504,1,1,1,
0,504,536,605,537,
0,0,1,1,1,
0,0,0,0,0,
0,0,1,0,0,
1,165,604,165,1,
0,1,1,1,0,
522,1,0,1,522,
523,0,0,0,523,
522,0,0,0,522,
6,0,2,0,6,
522,1,1,1,522,
523,547,528,541,523,
522,1,1,1,522,
183,161,182,161,183,
522,1,1,1,522,
523,542,528,546,523,
522,1,1,1,522,
6,161,1,161,6,
522,1,1,1,522,
523,547,528,541,523,
522,1,1,1,522,
6,161,1,161,6,
522,1,1,1,522,
523,547,528,541,523,
522,1,1,1,522,
183,161,182,161,183,
522,0,621,0,522,
523,547,621,546,523,
522,0,621,0,522,
6,0,0,0,6,
522,0,1,1,522,
523,2,138,1,523,
522,0,1,1,522,
6,0,0,0,6,
522,1,1,0,522,
523,1,137,2,523,
522,1,1,0,522,
183,181,181,181,183,
522,0,1,1,522,
523,2,138,1,523,
522,546,546,0,522,
6,0,1,2,6,
522,547,549,549,522,
523,547,0,0,523,
522,547,1,0,522,
6,549,549,1,6,
522,0,0,546,522,
523,0,621,546,523,
522,117,621,117,522,
6,1,621,1,6,
522,547,621,546,522,
523,547,0,546,523,
522,547,621,546,522,
183,181,621,181,183,
522,547,621,546,522,
523,547,621,546,523,
522,1,0,1,522,
6,1,1,1,6,
522,542,1,541,522,
523,1,1,1,523,
522,546,0,549,522,
183,181,81,181,183,
522,548,0,547,522,
523,117,117,117,523,
522,0,255,0,522,
2,548,621,548,2,
522,0,621,0,522,
523,548,621,548,523,
522,621,621,621,522,
6,621,0,621,6,
522,621,117,621,522,
523,621,1,621,523,
522,0,0,0,522,
6,138,1,2,6,
522,1,117,1,522,
523,1,1,1,523,
522,181,181,181,522,
6,2,1,137,6,
522,1,117,1,522,
523,1,1,1,523,
522,0,0,0,522,
6,117,0,2,6,
522,117,548,1,522,
523,1,548,117,523,
522,1,0,2,522,
6,1,548,1,6,
522,1,548,1,522,
523,0,547,1,523,
522,1,1,541,522,
183,182,181,182,183,
522,1,1,546,522,
523,542,1,546,523,
522,117,0,1,522,
6,0,1,1,6,
522,1,621,1,522,
523,542,621,541,523,
522,117,621,117,522,
6,549,549,549,6,
522,181,181,181,522,
523,2,1,541,523,
522,1,1,1,522,
6,117,1,1,6,
522,117,0,1,522,
523,1,548,1,523,
522,1,548,1,522,
6,117,548,117,6,
522,1,548,1,522,
523,1,549,1,523,
522,0,0,0,522,
6,548,1,548,6,
522,548,546,0,522,
523,2,1,541,523,
522,547,546,0,522,
6,549,1,1,6,
522,0,117,546,522,
523,0,117,546,523,
522,548,1,1,522,
183,549,182,182,183,
522,546,0,117,522,
523,546,0,117,523,
543,548,1,1,543,
3,1,1,1,3,
3,586,1,586,3,
586,595,586,595,586,
0,586,2,586,0,
548,547,14,546,548,
181,547,182,546,181,
528,1,1,1,528,
1,1,605,1,1,
522,1,1,1,522,
0,522,522,522,0,
0,0,671,0,0,
671,0,0,0,671,
0,0,627,0,0,
0,586,615,586,0,
586,586,619,586,586,
0,586,586,586,0,
0,0,628,0,0,
671,0,0,0,671,
0,0,671,0,0,
0,522,522,522,0,
522,1,1,1,522,
1,1,604,1,1,
1,0,6,0,1,
0,6,1,6,0,
6,1,544,1,6,
2,542,527,541,2,
6,1,543,1,6,
0,6,1,6,0,
0,0,6,0,0,
181,181,184,181,181,
0,0,6,0,0,
0,6,1,6,0,
6,1,544,1,6,
2,542,527,541,2,
6,1,543,1,6,
0,6,1,6,0,
0,0,6,0,0,
0,0,2,0,0,
181,181,182,182,181,
0,3,3,1,1,
0,3,527,3,1,
0,3,3,3,1,
0,0,547,1,0,
0,1,546,0,0,
1,1,3,3,0,
1,3,527,3,0,
1,3,3,3,0,
0,1,546,0,0,
0,0,547,1,0,
0,0,0,0,0,
0,0,6,1,1,
522,542,542,1,1,
2,1,1,1,6,
182,182,182,3,181,
1,1,541,541,522,
6,1,1,1,0,
0,3,1,1,1,
522,542,542,1,1,
0,6,1,1,6,
6,1,1,3,0,
1,1,3,0,0,
1,1,41,1,1,
1,1,3,0,0,
6,1,1,3,0,
0,3,1,1,6,
0,0,3,1,1,
182,182,41,1,182,
0,0,3,1,1,
0,3,1,1,0,
0,1,1,0,0,
0,0,522,0,0,
181,184,181,184,181,
1,1,1,0,0,
522,68,522,0,0,
0,0,13,67,1,
0,0,81,522,1,
1,0,0,1,1,
1,68,13,0,0,
522,0,0,522,1,
1,0,0,1,1,
0,0,67,1,522,
255,0,1,1,1,
6,0,522,0,0,
6,6,0,1,1,
13,1,0,1,522,
1,1,0,65,0,
1,68,522,0,0,
0,0,0,0,0,
528,1,65,1,528,
0,0,60,0,0,
0,1,60,1,0,
0,61,60,61,0,
255,1,60,1,255,
0,1,60,1,0,
0,0,1,0,0,
181,181,181,181,181,
528,2,0,2,528,
0,0,527,0,0,
549,548,549,548,549,
0,0,0,0,0,
2,548,0,548,2,
0,547,1,546,0,
0,547,1,546,0,
0,547,1,546,0,
6,542,1,541,6,
541,1,1,1,542,
1,3,544,3,1,
1,1,1,1,1,
3,542,522,541,3,
182,182,181,182,182,
1,3,0,3,1,
1,1,528,1,1,
3,1,1,1,3,
527,1,1,1,527,
0,547,1,546,0,
0,547,0,546,0,
0,547,548,546,0,
0,0,548,0,0,
181,181,181,181,181,
0,2,0,2,0,
528,1,2,1,528,
3,1,1,1,3,
0,3,1,3,0,
0,0,3,0,0,
527,0,0,0,527,
0,0,2,0,0,
184,181,181,181,184,
3,2,0,2,3,
3,0,2,0,3,
3,2,1,2,3,
2,1,528,1,2,
1,1,2,1,1,
141,1,1,1,141,
142,141,141,141,142,
143,149,142,149,143,
142,1,141,1,142,
141,1,1,1,141,
528,1,1,1,528,
183,183,183,183,183,
1,1,255,1,1,
1,1,1,1,1,
0,527,1,527,0,
0,0,1,0,0,
181,181,181,181,181,
0,2,2,0,2,
536,3,3,537,6,
0,1,1,0,1,
0,3,3,0,83,
0,616,616,0,65,
0,624,624,624,0,
529,65,616,616,605,
1,624,624,624,1,
528,616,616,65,530,
1,624,624,624,1,
530,65,616,616,528,
624,624,624,624,624,
586,586,627,586,586,
527,586,586,586,527,
1,624,586,624,1,
624,624,586,624,624,
624,1,534,1,624,
624,586,586,586,624,
624,586,628,586,624,
624,586,586,586,624,
624,523,522,523,624,
522,3,3,3,522,
523,3,604,3,523,
522,3,3,3,522,
0,523,522,523,0,
181,181,181,181,181,
0,2,0,2,0,
0,0,0,0,0,
527,1,528,1,527,
0,0,0,0,0,
0,6,2,6,0,
6,1,0,1,6,
1,3,3,3,1,
3,3,533,3,3,
3,1,1,1,3,
3,1,1,1,3,
3,1,2,1,3,
3,1,60,1,3,
1,1,534,1,1,
1,1,3,1,1,
