[header]
width=5
height=1157
tilewidth=64
tileheight=64
orientation=orthogonal

[tilesets]
tileset=../tileset/tileset01.png,64,64,0,0

[layer]
type=Level1
data=
185,186,186,186,185,
0,6,1,6,0,
6,1,6,1,6,
0,1,1,1,0,
1,1,551,1,1,
0,572,6,572,0,
0,7,7,7,0,
0,0,6,0,0,
0,0,0,0,0,
0,0,61,0,0,
0,0,0,0,0,
0,0,61,0,0,
572,0,6,0,572,
1,7,7,7,1,
1,1,6,1,1,
1,6,0,6,1,
6,0,0,0,6,
0,0,0,0,0,
0,2,0,2,0,
0,0,0,0,0,
0,1,553,1,0,
181,181,181,181,181,
0,0,2,0,0,
0,0,0,0,0,
1,553,0,553,1,
0,0,0,0,0,
0,2,0,2,0,
0,6,0,6,0,
0,6,561,6,0,
1,6,1,6,1,
1,6,1,6,1,
1,561,1,561,1,
1,1,1,1,1,
1,0,2,0,1,
0,0,28,0,0,
0,0,27,0,0,
0,0,28,0,0,
1,0,1,0,1,
1,1,1,1,1,
536,1,1,1,537,
6,1,0,1,6,
6,2,0,528,6,
6,528,0,1,6,
6,13,0,14,0,
6,68,0,66,0,
0,261,0,1,0,
69,0,8,0,0,
0,0,8,0,0,
16,68,0,1,0,
65,15,0,65,0,
561,0,6,0,0,
0,1,6,255,0,
0,1,63,13,0,
0,0,528,6,0,
0,0,0,6,0,
0,0,61,6,0,
0,1,13,537,0,
0,1,1,1,0,
0,1,572,1,0,
528,1,6,1,528,
0,1,6,1,0,
0,0,6,0,0,
0,572,6,1,0,
0,1,528,1,0,
181,182,182,182,181,
0,1,1,1,0,
0,0,1,572,0,
0,528,1,1,0,
0,1,1,0,0,
0,1,0,0,86,
0,0,0,6,0,
0,0,0,0,6,
2,1,0,6,0,
1,1,0,0,1,
528,1,0,0,1,
1,1,0,553,1,
1,1,0,0,1,
1,2,0,0,0,
0,0,0,1,528,
0,0,0,0,1,
536,2,0,0,0,
0,6,0,2,0,
0,6,13,0,0,
1,68,1,0,0,
7,7,0,1,0,
0,6,0,67,572,
0,1,68,0,0,
0,0,0,6,0,
7,7,69,6,0,
0,0,0,6,0,
0,0,528,0,0,
0,1,61,1,1,
7,7,7,1,0,
0,7,7,7,0,
0,0,7,7,7,
